ID ,SC,RAZON,FIn,Fter,TASA,ZC,TM,Pt,CP,EC,Md,ISPknn,Plz,MFCZ
2410,ACTIVO,PERDIDA O ROBO TOTAL,2024-07-22 00:00:00,2027-07-19 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54120,35,2024,6810.185714,-0.527833046,-0.147562105
2411,ACTIVO,ACTIVO,2025-05-09 00:00:00,2029-03-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57710,41,2025,6809.45,0.805982755,1.415352973
2412,ACTIVO,ACTIVO,2025-04-30 00:00:00,2029-04-25 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,55490,36,2026,6808.766667,1.013465213,0.105160499
2413,ACTIVO,ACTIVO,2024-07-19 00:00:00,2027-07-16 00:00:00,30.75,TIJUANA,ICE,UBER,22435,36,2024,6807.52,-0.527833046,-0.752761848
2414,ACTIVO,ACTIVO,2024-12-13 00:00:00,2027-12-10 00:00:00,29.75,JALISCO,ICE,UBER,44300,54,2024,6803.638333,-0.527833046,-1.041700153
2415,ACTIVO,ACTIVO,2023-02-22 00:00:00,2026-02-18 00:00:00,26,JALISCO,ICE,UBER,45053,41,2022,6802.015,-0.527833046,-1.205060754
2416,ACTIVO,ACTIVO,2025-04-16 00:00:00,2028-04-12 00:00:00,29.75,JALISCO,ICE,UBER,45410,37,2025,6799.82,-0.527833046,-0.409314363
2417,ACTIVO,RECUPERACION,2024-12-06 00:00:00,2028-12-01 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,4369,46,2025,6799.631667,1.013465213,1.607422993
2418,ACTIVO,ACTIVO,2023-11-22 00:00:00,2026-11-18 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,56619,43,2024,6798.806667,-0.527833046,-1.001644078
2419,ACTIVO,RECUPERACION,2025-02-21 00:00:00,2029-02-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,56430,27,2026,6794.577143,1.013465213,1.494236584
2420,ACTIVO,ACTIVO,2024-09-20 00:00:00,2027-09-17 00:00:00,30.75,TIJUANA,ICE,UBER,22666,56,2024,6791.22,-0.527833046,-1.033760754
2421,ACTIVO,RECUPERACION,2024-12-10 00:00:00,2028-12-05 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56613,37,2025,6791.061667,1.013465213,1.793285125
2422,ACTIVO,RECUPERACION,2025-04-23 00:00:00,2029-04-18 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,43803,42,2026,6786.543333,1.013465213,1.28281507
2423,ACTIVO,ACTIVO,2024-06-28 00:00:00,2028-06-23 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56300,38,2025,6784.78,1.013465213,0.834444308
2424,ACTIVO,ACTIVO,2024-08-23 00:00:00,2027-08-20 00:00:00,28.75,CDMX Y AREA METROPOLITANA,HEV,UBER,9200,46,2024,6784.361667,-0.527833046,-0.389085411
2425,REESTRUCTURADO,ACTIVO,2025-05-16 00:00:00,2025-12-11 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,7950,29,2025,6782.161667,-0.527833046,-0.632222844
2426,ACTIVO,RECUPERACION,2025-04-30 00:00:00,2029-04-25 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,54769,53,2026,6778.914286,1.013465213,1.177104373
2427,ACTIVO,ACTIVO,2025-03-29 00:00:00,2028-03-25 00:00:00,29.75,JALISCO,ICE,UBER,45638,47,2025,6777.94,-0.527833046,-0.409314363
2428,ACTIVO,ACTIVO,2023-08-24 00:00:00,2026-08-20 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,1870,46,2023,6775.66125,-0.527833046,-0.407926407
2429,ACTIVO,ACTIVO,2024-09-20 00:00:00,2027-09-17 00:00:00,29.75,JALISCO,ICE,UBER,44410,52,2024,6770.558333,-0.527833046,-0.432273849
2430,ACTIVO,ACTIVO,2025-05-30 00:00:00,2029-05-25 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,9640,34,2025,6769.756667,1.013465213,1.28281507
2431,ACTIVO,ACTIVO,2023-09-20 00:00:00,2026-09-16 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,55606,36,2024,6767.66,-0.527833046,-0.981325924
2432,QUEBRANTADO,DEMANDA,2023-03-22 00:00:00,2025-01-02 00:00:00,27,QUERETARO,ICE,UBER,76118,38,2023,6766.72125,-2.45445587,-1.517206807
2433,ACTIVO,ACTIVO,2023-11-22 00:00:00,2026-11-18 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,54803,35,2024,6765.171429,-0.527833046,-1.001644078
2434,REESTRUCTURADO,ACTIVO,2024-08-02 00:00:00,2025-09-05 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54910,44,2024,6764.885,-0.527833046,-0.476889053
2435,ACTIVO,RECUPERACION,2025-02-28 00:00:00,2028-02-25 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,55070,48,2025,6763.708333,-0.527833046,-0.680162192
2436,ACTIVO,ACTIVO,2024-08-23 00:00:00,2027-08-20 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,56337,31,2024,6760.951667,-0.527833046,-0.844120821
2437,ACTIVO,ACTIVO,2024-12-27 00:00:00,2028-12-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,9700,59,2025,6759.516667,1.013465213,1.582456625
2438,ACTIVO,RECUPERACION,2025-01-24 00:00:00,2029-01-19 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56334,26,2026,6754.203333,1.013465213,1.183617484
2439,ACTIVO,RECUPERACION,2023-09-13 00:00:00,2026-09-09 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,4300,50,2024,6751.821667,-0.527833046,-0.981325924
2440,ACTIVO,ACTIVO,2024-05-24 00:00:00,2028-05-19 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,14748,52,2024,6750.693333,1.013465213,0.952289558
2441,ACTIVO,ACTIVO,2024-11-15 00:00:00,2027-11-12 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,53660,26,2024,6749.66,-0.527833046,-0.339020125
2442,ACTIVO,ACTIVO,2023-11-07 00:00:00,2026-09-22 00:00:00,29,JALISCO,ICE,UBER,45656,53,2023,6746.071429,-0.705675153,-0.740748143
2443,ACTIVO,RECUPERACION,2025-02-14 00:00:00,2029-01-12 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7140,34,2025,6740.976667,0.894903809,1.566287769
2444,ACTIVO,ACTIVO,2023-09-06 00:00:00,2026-09-02 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,3100,36,2024,6737.442857,-0.527833046,-0.981103574
2445,QUEBRANTADO,DEMANDA,2024-11-29 00:00:00,2025-12-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56335,34,2025,6735.068333,-3.580789214,1.607422993
2446,ACTIVO,ACTIVO,2024-09-20 00:00:00,2027-09-17 00:00:00,29.75,JALISCO,ICE,UBER,45069,60,2024,6732.32,-0.527833046,-1.041700988
2447,TERMINADO,PERDIDA O ROBO TOTAL,2023-01-04 00:00:00,2024-09-13 00:00:00,26,CDMX Y AREA METROPOLITANA,ICE,UBER,55200,30,2020,6729.07,-2.632297977,-0.851257396
2448,ACTIVO,ACTIVO,2024-09-06 00:00:00,2027-09-03 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,55200,32,2024,6729.07,-0.527833046,-0.851257396
2449,ACTIVO,ACTIVO,2024-08-30 00:00:00,2027-08-27 00:00:00,29.75,JALISCO,ICE,UBER,45678,55,2024,6727.323333,-0.527833046,-1.046883582
2450,ACTIVO,ACTIVO,2024-11-22 00:00:00,2027-11-19 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,52779,36,2024,6722.153333,-0.527833046,-0.807915032
2451,TERMINADO,TERMINADO,2023-05-25 00:00:00,2025-09-18 00:00:00,27,CDMX Y AREA METROPOLITANA,ICE,UBER,11450,25,2023,6720.555,-0.527833046,-1.203085039
2452,ACTIVO,RECUPERACION,2023-11-14 00:00:00,2026-11-10 00:00:00,28,CDMX Y AREA METROPOLITANA,HEV,UBER,57410,39,2024,6712.651429,-0.527833046,-0.250070819
2453,ACTIVO,ACTIVO,2023-09-20 00:00:00,2026-09-16 00:00:00,30,TIJUANA,ICE,UBER,22125,32,2024,6707.705,-0.527833046,-1.083587211
2454,ACTIVO,RECUPERACION,2025-03-14 00:00:00,2028-09-29 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55070,34,2026,6707.611667,0.331737137,1.0281355
2455,REESTRUCTURADO,ACTIVO,2024-08-30 00:00:00,2024-10-17 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7550,38,2025,6707.26,1.013465213,1.575675308
2456,ACTIVO,ACTIVO,2025-04-16 00:00:00,2028-04-12 00:00:00,29.75,NUEVO LEON,ICE,UBER,66005,43,2025,6706.312857,-0.527833046,-0.302245444
2457,ACTIVO,ACTIVO,2024-07-26 00:00:00,2028-07-21 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,13310,56,2025,6706.026667,1.013465213,1.181912722
2458,ACTIVO,ACTIVO,2023-02-15 00:00:00,2026-02-11 00:00:00,26,JALISCO,ICE,UBER,45690,57,2022,6703.928333,-0.527833046,-1.309783414
2459,ACTIVO,ACTIVO,2025-01-31 00:00:00,2029-01-26 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,14100,32,2025,6703.765,1.013465213,1.494236584
2460,ACTIVO,ACTIVO,2024-02-29 00:00:00,2028-02-24 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57000,56,2024,6703.321667,1.013465213,0.79284289
2461,ACTIVO,ACTIVO,2024-07-26 00:00:00,2028-07-21 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,16090,42,2025,6702.421667,1.013465213,1.092310576
2462,ACTIVO,ACTIVO,2024-02-21 00:00:00,2027-02-17 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,9890,33,2024,6702.13,-0.527833046,-0.274483581
2463,ACTIVO,ACTIVO,2023-02-01 00:00:00,2026-01-28 00:00:00,26,JALISCO,ICE,UBER,45066,53,2023,6701.332857,-0.527833046,-1.025466932
2464,REESTRUCTURADO,ACTIVO,2023-01-11 00:00:00,2023-12-28 00:00:00,26,CDMX Y AREA METROPOLITANA,ICE,UBER,9620,35,2020,6700.278571,-2.928701488,-2.125027104
2465,ACTIVO,RECUPERACION,2024-08-09 00:00:00,2027-08-06 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,Uber,9310,42,2024,6698.991429,-0.527833046,-0.844120821
2466,TERMINADO,TERMINADO,2023-10-10 00:00:00,2025-04-10 00:00:00,28,QUERETARO,ICE,UBER,76148,62,2024,6696.248333,-0.527833046,-0.990124033
2467,ACTIVO,ACTIVO,2025-04-30 00:00:00,2029-04-25 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9630,33,2025,6688.165,1.013465213,1.177104373
2468,ACTIVO,ACTIVO,2025-04-25 00:00:00,2029-04-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,14100,48,2026,6686.391667,1.013465213,-0.000550198
2469,ACTIVO,ACTIVO,2024-09-06 00:00:00,2027-09-03 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,55340,37,2024,6682.351667,-0.527833046,-0.851257396
2470,ACTIVO,ACTIVO,2024-07-31 00:00:00,2027-07-28 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,56644,60,2024,6675.478333,-0.527833046,-0.844120821
2471,ACTIVO,ACTIVO,2024-05-21 00:00:00,2027-05-18 00:00:00,29.75,NUEVO LEON,ICE,UBER,66583,63,2024,6674.575714,-0.527833046,-0.810904576
2472,ACTIVO,ACTIVO,2024-09-27 00:00:00,2028-09-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,6760,43,2025,6672.52,1.013465213,1.396594492
2473,ACTIVO,RECUPERACION,2024-09-30 00:00:00,2027-09-27 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,16720,38,2024,6671.741429,-0.527833046,-0.331317167
2474,ACTIVO,ACTIVO,2025-02-21 00:00:00,2029-02-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56410,47,2025,6671.015,1.013465213,1.494236584
2475,ACTIVO,ACTIVO,2024-10-25 00:00:00,2027-10-22 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,DIDI,7969,61,2024,6667.49,-0.527833046,-0.339020125
2476,ACTIVO,RECUPERACION,2024-12-13 00:00:00,2028-12-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,55700,38,2025,6664.108571,1.013465213,1.477042315
2477,ACTIVO,RECUPERACION,2024-04-29 00:00:00,2028-04-24 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8020,36,2024,6661.073333,1.013465213,0.847369386
2478,ACTIVO,PERDIDA O ROBO TOTAL,2025-01-31 00:00:00,2028-01-28 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54080,32,2025,6660.445,-0.527833046,-0.730212312
2479,ACTIVO,RECUPERACION,2024-12-06 00:00:00,2028-12-01 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9060,46,2025,6659.926667,1.013465213,1.793285125
2480,ACTIVO,ACTIVO,2024-08-09 00:00:00,2027-08-06 00:00:00,28.75,CDMX Y AREA METROPOLITANA,HEV,UBER,53490,35,2024,6659.858333,-0.527833046,-0.4414837
2481,ACTIVO,RECUPERACION,2024-06-07 00:00:00,2027-06-04 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54080,52,2024,6659.334286,-0.527833046,-0.838197499
2482,ACTIVO,ACTIVO,2024-07-05 00:00:00,2027-07-02 00:00:00,28.75,CDMX Y AREA METROPOLITANA,HEV,UBER,43800,41,2024,6656.118333,-0.527833046,-0.248521534
2483,ACTIVO,ACTIVO,2023-11-29 00:00:00,2026-11-25 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,10600,39,2024,6651.238333,-0.527833046,-0.313487731
2484,ACTIVO,RECUPERACION,2024-06-28 00:00:00,2027-06-25 00:00:00,29.75,JALISCO,ICE,UBER,44768,31,2024,6647.583333,-0.527833046,-1.208264767
2485,ACTIVO,RECUPERACION,2024-11-22 00:00:00,2028-11-17 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56440,39,2025,6646.18,1.013465213,1.396594492
2486,QUEBRANTADO,DEMANDA,2025-04-16 00:00:00,2026-01-16 00:00:00,29.75,JALISCO,ICE,UBER,45601,34,2025,6643.573333,-4.055034832,-0.930453873
2487,ACTIVO,ACTIVO,2025-01-10 00:00:00,2029-01-05 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,14449,38,2025,6632.898333,1.013465213,1.597785996
2488,REESTRUCTURADO,ACTIVO,2024-06-14 00:00:00,2025-04-23 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8100,26,2024,6630.9,1.013465213,0.991824507
2489,REESTRUCTURADO,ACTIVO,2024-03-29 00:00:00,2024-05-09 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55763,47,2024,6626.005,1.013465213,0.742449333
2490,ACTIVO,RECUPERACION,2025-03-14 00:00:00,2029-03-09 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,7969,53,2026,6623.165,1.013465213,1.494236584
2491,ACTIVO,ACTIVO,2025-02-21 00:00:00,2029-02-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,1419,25,2025,6622.391667,1.013465213,1.494236584
2492,REESTRUCTURADO,ACTIVO,2024-04-11 00:00:00,2026-02-04 00:00:00,29.75,JALISCO,ICE,UBER,45160,43,2024,6622.113333,-0.527833046,-1.208264767
2493,ACTIVO,ACTIVO,2024-11-29 00:00:00,2028-11-24 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,14735,46,2025,6618.306667,1.013465213,1.396594492
2494,ACTIVO,ACTIVO,2024-09-27 00:00:00,2028-09-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57130,44,2025,6616.953333,1.013465213,-0.197992919
2495,ACTIVO,ACTIVO,2025-04-30 00:00:00,2029-04-25 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,9480,55,2025,6616.868571,1.013465213,1.28281507
2496,ACTIVO,RECUPERACION,2024-11-29 00:00:00,2028-11-24 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56512,39,2025,6611.205714,1.013465213,1.607422993
2497,ACTIVO,ACTIVO,2024-08-23 00:00:00,2027-08-20 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,9700,44,2024,6610.95,-0.527833046,-0.948917399
2498,ACTIVO,ACTIVO,2024-05-21 00:00:00,2027-05-18 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,56400,42,2024,6610.82,-0.527833046,-0.994836491
2499,ACTIVO,RECUPERACION,2025-07-31 00:00:00,2028-07-13 00:00:00,30.75,TIJUANA,ICE,UBER,22205,47,2024,6603.894286,-0.587113748,-0.73288493
2500,ACTIVO,ACTIVO,2025-03-21 00:00:00,2029-03-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9140,33,2023,6603.14,1.013465213,1.487982722
2501,ACTIVO,RECUPERACION,2024-08-30 00:00:00,2027-08-27 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,56383,56,2024,6598.281667,-0.527833046,-0.851257396
2502,QUEBRANTADO,PERDIDA O ROBO TOTAL,2024-08-30 00:00:00,2026-01-16 00:00:00,28.75,CDMX Y AREA METROPOLITANA,HEV,UBER,7240,30,2024,6597.01,-3.076903244,-0.231890424
2503,ACTIVO,ACTIVO,2025-03-14 00:00:00,2029-03-09 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,4369,47,2025,6593.77,1.013465213,1.487982722
2504,ACTIVO,ACTIVO,2025-03-28 00:00:00,2029-03-23 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,56536,39,2025,6593.753333,1.013465213,1.494236584
2505,ACTIVO,RECUPERACION,2025-01-31 00:00:00,2029-01-26 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52760,47,2025,6593.63,1.013465213,2.152419031
2506,ACTIVO,RECUPERACION,2024-05-29 00:00:00,2027-05-26 00:00:00,29.75,NUEVO LEON,ICE,UBER,67262,36,2024,6592.974286,-0.527833046,-0.810904576
2507,ACTIVO,ACTIVO,2024-10-31 00:00:00,2028-10-26 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,6430,46,2025,6591.227143,1.013465213,1.396594492
2508,ACTIVO,ACTIVO,2024-04-29 00:00:00,2028-04-24 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52924,42,2024,6590.95,1.013465213,0.952289558
2509,ACTIVO,RECUPERACION,2025-01-10 00:00:00,2029-01-05 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,7839,38,2026,6587.62,1.013465213,1.544930707
2510,ACTIVO,ACTIVO,2024-09-30 00:00:00,2028-09-25 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,6240,35,2025,6585.051667,1.013465213,-0.132299606
2511,REESTRUCTURADO,ACTIVO,2024-03-29 00:00:00,2024-05-17 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7010,32,2024,6584.675,1.013465213,0.847369386
2512,ACTIVO,RECUPERACION,2024-04-19 00:00:00,2028-04-14 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,6250,48,2024,6584.168333,1.013465213,0.952289558
2513,ACTIVO,ACTIVO,2024-09-06 00:00:00,2027-09-03 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,52765,29,2024,6581.341429,-0.527833046,-0.851257396
2514,ACTIVO,ACTIVO,2025-03-21 00:00:00,2029-03-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,50800,33,2025,6580.805,1.013465213,-0.184560449
2515,ACTIVO,RECUPERACION,2024-03-14 00:00:00,2027-03-11 00:00:00,29.75,JALISCO,ICE,UBER,45420,54,2024,6579.543333,-0.527833046,-1.244813873
2516,ACTIVO,ACTIVO,2025-04-11 00:00:00,2029-04-06 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9210,37,2025,6579.4,1.013465213,-0.184560449
2517,ACTIVO,ACTIVO,2024-02-21 00:00:00,2027-02-17 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,16600,33,2024,6576.547143,-0.527833046,-0.830773016
2518,ACTIVO,ACTIVO,2025-02-21 00:00:00,2028-02-18 00:00:00,29.75,JALISCO,ICE,UBER,45640,40,2025,6574.58,-0.527833046,-0.930453873
2519,ACTIVO,RECUPERACION,2025-01-31 00:00:00,2029-01-26 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,9800,47,2026,6570.504286,1.013465213,1.494236584
2520,QUEBRANTADO,DEMANDA,2025-04-30 00:00:00,2025-12-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57900,48,2025,6569.426667,-4.232876939,1.177104373
2521,ACTIVO,ACTIVO,2024-06-14 00:00:00,2027-06-11 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,56340,55,2024,6569.205,-0.527833046,-0.838197499
2522,ACTIVO,ACTIVO,2025-03-28 00:00:00,2029-03-23 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,6000,37,2025,6564.988333,1.013465213,-0.078849752
2523,ACTIVO,ACTIVO,2025-05-28 00:00:00,2028-05-24 00:00:00,29.75,JALISCO,ICE,UBER,45200,49,2025,6564.655,-0.527833046,-0.409562864
2524,ACTIVO,ACTIVO,2023-11-29 00:00:00,2026-11-25 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,54693,40,2024,6563.201667,-0.527833046,-0.971668985
2525,ACTIVO,ACTIVO,2025-04-23 00:00:00,2029-04-18 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9500,40,2025,6560.825,1.013465213,1.177104373
2526,QUEBRANTADO,RECUPERACION,2024-09-27 00:00:00,2025-12-24 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,53790,61,2025,6559.955,-3.314026053,1.396594492
2527,REESTRUCTURADO,ACTIVO,2025-02-07 00:00:00,2026-01-09 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,11320,25,2025,6557.758571,1.013465213,1.494236584
2528,ACTIVO,ACTIVO,2024-10-31 00:00:00,2028-10-26 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,3440,46,2025,6556.857143,1.013465213,1.396594492
2529,ACTIVO,RECUPERACION,2025-03-25 00:00:00,2029-03-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9140,39,2026,6555.913333,1.013465213,1.494236584
2530,ACTIVO,ACTIVO,2024-10-31 00:00:00,2028-10-26 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,53570,34,2025,6550.308333,1.013465213,1.396594492
2531,ACTIVO,ACTIVO,2024-10-04 00:00:00,2027-10-01 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54190,47,2024,6549.351667,-0.527833046,-0.331317167
2532,REESTRUCTURADO,ACTIVO,2024-09-06 00:00:00,2025-04-01 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,56641,45,2024,6548.164286,-0.527833046,-0.576299077
2533,REESTRUCTURADO,ACTIVO,2025-01-10 00:00:00,2025-12-11 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,6720,55,2025,6545.518333,1.013465213,1.597785996
2534,REESTRUCTURADO,ACTIVO,2023-08-30 00:00:00,2025-07-08 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,11529,58,2023,6542.826667,-0.527833046,-2.428927699
2535,ACTIVO,RECUPERACION,2024-04-11 00:00:00,2027-04-08 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,Uber,55763,37,2024,6535.872857,-0.527833046,-0.838510723
2536,TERMINADO,PERDIDA O ROBO TOTAL,2023-02-15 00:00:00,2025-05-07 00:00:00,26,CDMX Y AREA METROPOLITANA,ICE,UBER,7950,33,2023,6532.74,-0.527833046,-1.528467604
2537,ACTIVO,RECUPERACION,2025-04-25 00:00:00,2029-04-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55765,26,2026,6530.36,1.013465213,-0.000550198
2538,ACTIVO,ACTIVO,2025-04-04 00:00:00,2029-03-30 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55140,43,2025,6526.198333,1.013465213,1.494236584
2539,ACTIVO,ACTIVO,2024-10-31 00:00:00,2027-10-28 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,9578,38,2024,6526.056667,-0.527833046,-0.391492451
2540,ACTIVO,RECUPERACION,2024-10-31 00:00:00,2028-10-26 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,13278,41,2025,6525.245,1.013465213,1.396594492
2541,ACTIVO,ACTIVO,2024-06-21 00:00:00,2028-06-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,16780,32,2024,6522.626667,1.013465213,0.781984162
2542,ACTIVO,RECUPERACION,2025-01-31 00:00:00,2027-12-10 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,8900,46,2024,6521.761667,-0.735315504,-0.824488464
2543,ACTIVO,ACTIVO,2024-05-17 00:00:00,2028-05-12 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8200,38,2024,6520.67,1.013465213,0.794909359
2544,ACTIVO,ACTIVO,2024-09-30 00:00:00,2027-09-27 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,55020,39,2024,6520.508333,-0.527833046,-0.436261938
2545,ACTIVO,ACTIVO,2025-03-29 00:00:00,2028-01-01 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54930,38,2024,6519.451667,-0.88351726,-0.910537787
2546,ACTIVO,ACTIVO,2024-04-29 00:00:00,2028-04-24 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,1860,36,2024,6517.763333,1.013465213,0.742449333
2547,ACTIVO,ACTIVO,2023-07-05 00:00:00,2026-07-01 00:00:00,27,CDMX Y AREA METROPOLITANA,ICE,UBER,13319,46,2023,6512.375,-0.527833046,-1.21525064
2548,ACTIVO,ACTIVO,2025-02-21 00:00:00,2029-02-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55050,59,2025,6509.258333,1.013465213,1.494236584
2549,ACTIVO,RECUPERACION,2025-01-31 00:00:00,2028-01-28 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,53660,49,2026,6507.641667,-0.527833046,-0.730212312
2550,ACTIVO,RECUPERACION,2025-01-31 00:00:00,2028-01-28 00:00:00,29.75,JALISCO,ICE,UBER,45650,45,2024,6505.191667,-0.527833046,-1.043739037
2551,ACTIVO,ACTIVO,2024-11-15 00:00:00,2028-08-11 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57100,54,2025,6504.138333,0.628140649,0.590935137
